account_uid,customer_name,email,phone,account_type,created_at,risk_level,fraud_score,is_fraud
ACC00931,Krishna Warrior,ydutta@example.net,0838688891787,Current,2023-03-14,Low,0.0,1
ACC00932,Januja Balasubramanian,pushti25@example.com,9760932012657,Wallet,2021-08-01,Low,0.0,0
ACC00933,Lajita Aurora,farhan80@example.net,2175585177741,Savings,2021-07-28,Low,0.0,0
ACC00934,Vinaya Minhas,ygoyal@example.org,8824199626422,Wallet,2023-03-27,Low,0.0,0
ACC00935,Vansha Natt,senguptachatresh@example.net,5421854570568,Savings,2021-10-04,Low,0.0,0
ACC00936,Aarnav Dhaliwal,jeevikataneja@example.org,0163564072324,Wallet,2022-10-10,Low,0.0,1
ACC00937,Peter Thakur,falakmammen@example.org,1788224731261,Business,2021-11-30,Low,0.0,1
ACC00938,Kashvi Ahuja,dbhatti@example.com,1195092711526,Business,2022-12-01,Low,0.0,1
ACC00939,Caleb Patil,ridhibera@example.net,3007169500741,Wallet,2023-06-23,Low,0.0,1
ACC00940,Falak Memon,lohitvig@example.com,9893652944716,Business,2022-01-22,Low,0.0,0
ACC00941,Yutika Dhaliwal,zjain@example.com,3104502589632,Business,2022-12-20,Low,0.0,0
ACC00942,Upadhriti Minhas,jagvisarma@example.com,5268064860673,Wallet,2021-10-02,Low,0.0,0
ACC00943,Zayan Mistry,chavvigoel@example.com,6462805507740,Savings,2021-12-17,Low,0.0,1
ACC00944,Jagvi Sen,indira15@example.com,3920908551074,Business,2023-10-12,Low,0.0,0
ACC00945,Harsh Kaur,chackoharish@example.com,1902547602206,Business,2022-04-24,Low,0.0,0
ACC00946,Vivaan Murty,fiyaz20@example.org,2759500260151,Current,2022-06-21,Low,0.0,0
ACC00947,Tanish Goswami,aashi79@example.com,7407173279805,Wallet,2023-02-06,Low,0.0,1
ACC00948,Ayaan Kashyap,bavaaditya@example.com,9340391045203,Savings,2023-10-11,Low,0.0,0
ACC00949,Chakradev Toor,devansh18@example.com,3599285535952,Wallet,2022-02-23,Low,0.0,0
ACC00950,Janaki Rama,bandidaniel@example.com,9900696801867,Wallet,2023-02-21,Low,0.0,0
ACC00951,Adya Basu,varenyatella@example.com,3394495300677,Business,2022-04-23,Low,0.0,0
ACC00952,Naksh Natt,abhiram32@example.net,0173654262417,Business,2023-07-14,Low,0.0,0
ACC00953,Qarin Bhat,masonkanda@example.org,5110090605308,Business,2023-01-06,Low,0.0,0
ACC00954,Yashvi Kulkarni,akshaydoshi@example.org,6673290457598,Business,2023-11-18,Low,0.0,1
ACC00955,Ekiya Grewal,gargpallavi@example.com,6033620275582,Wallet,2022-04-11,Low,0.0,0
ACC00956,Aadhya Shere,sbakshi@example.net,0711523802362,Business,2023-03-25,Low,0.0,0
ACC00957,Onveer Bir,jeet89@example.com,5916118638558,Savings,2023-10-16,Low,0.0,0
ACC00958,Dhriti Sheth,tganesh@example.net,6880053789318,Business,2022-12-24,Low,0.0,0
ACC00959,Mohammed Trivedi,zgera@example.net,5401822720028,Current,2023-11-30,Low,0.0,0
ACC00960,Chaitaly Yadav,veerdeshmukh@example.net,0414474328116,Current,2021-08-14,Low,0.0,0
ACC00961,Rohan Anne,agastyadatta@example.org,0423227752135,Business,2023-11-26,Low,0.0,1
ACC00962,Benjamin De,sahnigautami@example.org,4630059377756,Current,2023-10-24,Low,0.0,1
ACC00963,Udarsh Deo,bajajneel@example.net,6174690298310,Current,2021-10-25,Low,0.0,0
ACC00964,Yug Majumdar,rammanya@example.org,9131670805685,Wallet,2022-12-26,Low,0.0,0
ACC00965,Maya Sharma,rajagopalvivaan@example.net,2198655049444,Business,2022-05-30,Low,0.0,0
ACC00966,Ridhi Sankar,rhegde@example.com,3965049627322,Savings,2022-04-21,Low,0.0,0
ACC00967,Krish Saraf,chakrabartichakrika@example.org,3625854218808,Current,2022-02-04,Low,0.0,0
ACC00968,Guneet Reddy,wriddhishmukhopadhyay@example.net,9964338532472,Business,2022-12-17,Low,0.0,0
ACC00969,Dakshesh Patla,umangkorpal@example.com,0311587605457,Wallet,2024-03-21,Low,0.0,1
ACC00970,Amruta Tata,sudiksha69@example.net,5353659746698,Savings,2022-05-23,Low,0.0,1
ACC00971,Devansh Sankar,avnidate@example.org,5450809594815,Current,2022-07-07,Low,0.0,0
ACC00972,Mohini Dhar,kamya96@example.com,7213074235914,Wallet,2022-11-19,Low,0.0,0
ACC00973,Lekha Das,charles48@example.net,3261454307963,Wallet,2022-03-06,Low,0.0,0
ACC00974,Upkaar Chawla,balanjairaj@example.com,2211587184523,Wallet,2023-04-20,Low,0.0,1
ACC00975,Ati Goda,ztiwari@example.com,4701732086523,Savings,2023-12-05,Low,0.0,1
ACC00976,Turvi Sethi,qushiratta@example.net,6337014005278,Current,2022-08-07,Low,0.0,1
ACC00977,Aryan Pillai,zilmil00@example.org,7221425731609,Business,2022-06-04,Low,0.0,1
ACC00978,Utkarsh Dasgupta,mitaliwadhwa@example.net,7203136955286,Savings,2023-04-07,Low,0.0,0
ACC00979,Avi Grewal,wkoshy@example.org,9533222739389,Wallet,2022-01-10,Low,0.0,1
ACC00980,Aarav Mani,urvi35@example.org,3661850761087,Business,2023-05-26,Low,0.0,0
ACC00981,Yasti Grover,ytank@example.org,3601071261583,Wallet,2022-01-20,Low,0.0,0
ACC00982,Gaurav Tailor,ilala@example.com,7357422332228,Business,2023-06-10,Low,0.0,0
ACC00983,Hitesh Master,mitesh58@example.net,2256062953506,Savings,2023-08-15,Low,0.0,0
ACC00984,Varenya Konda,contractorchristopher@example.com,7413075384185,Savings,2022-09-25,Low,0.0,0
ACC00985,Agastya Bora,lekhaghosh@example.com,8463975615470,Current,2021-12-31,Low,0.0,0
ACC00986,Eiravati Krishnamurthy,ghoshekalinga@example.com,6411955640919,Business,2023-10-03,Low,0.0,1
ACC00987,Siddharth Nagi,wtaneja@example.org,7020426201971,Wallet,2022-02-16,Low,0.0,0
ACC00988,Gaurav Doctor,ethan39@example.org,9678976098731,Wallet,2022-01-04,Low,0.0,0
ACC00989,Pooja Swaminathan,fkashyap@example.net,2760759889786,Savings,2022-06-16,Low,0.0,0
ACC00990,Warjas Johal,samaksh19@example.org,5430895231202,Wallet,2023-02-27,Low,0.0,0
ACC00991,Ekapad Pandey,pallavedika@example.com,4974700026876,Current,2022-01-02,Low,0.0,0
ACC00992,Dayamai Saran,trattan@example.net,9741636560450,Current,2021-10-10,Low,0.0,1
ACC00993,Niharika Konda,divya37@example.org,9649692771195,Wallet,2022-07-29,Low,0.0,0
ACC00994,Lajita Kapoor,samesh05@example.net,0255128276364,Current,2023-08-29,Low,0.0,0
ACC00995,Farhan Murthy,gautami96@example.com,6634544344149,Current,2021-10-11,Low,0.0,1
ACC00996,Meghana Konda,aarnamajumdar@example.net,4394640882230,Current,2023-05-03,Low,0.0,0
ACC00997,Xiti Salvi,vanshakamdar@example.net,1321097202170,Business,2023-12-05,Low,0.0,0
ACC00998,Eta Mitra,reyansh46@example.com,7922030044964,Wallet,2022-06-12,Low,0.0,0
ACC00999,Devansh Divan,chaturabala@example.org,1213756589635,Wallet,2022-09-09,Low,0.0,0
ACC01000,Urishilla Agate,kbrar@example.net,1458434566311,Current,2022-04-14,Low,0.0,0
ACC01001,Kamala Bava,chamangoswami@example.org,2203347424631,Savings,2023-10-25,Low,0.0,1
ACC01002,Charvi Kata,gsagar@example.net,8008529469021,Wallet,2022-11-19,Low,0.0,1
ACC01003,Raksha Mangal,shroffadya@example.org,4350238502289,Business,2022-07-11,Low,0.0,0
ACC01004,Pahal Raman,pratyush75@example.net,3328293020256,Business,2021-11-04,Low,0.0,0
ACC01005,Tanveer Jayaraman,karpeanthony@example.org,4677116750762,Business,2021-09-09,Low,0.0,0
ACC01006,Idika Murty,daksheshghose@example.com,3012398472303,Savings,2023-08-25,Low,0.0,1
ACC01007,Karan Batra,chamanshanker@example.org,1722240507648,Wallet,2022-03-14,Low,0.0,0
ACC01008,Harsh Soni,qnagi@example.com,9924065838727,Savings,2022-09-27,Low,0.0,0
ACC01009,Harinakshi Tiwari,golenachiket@example.com,9566844823733,Business,2022-02-03,Low,0.0,1
ACC01010,Faraj Grewal,defrado@example.org,1878035869017,Wallet,2023-08-22,Low,0.0,0
ACC01011,Vedhika Manne,karmatthew@example.com,9994529517122,Current,2021-11-05,Low,0.0,1
ACC01012,Waida Rama,zaid38@example.com,2054221626549,Current,2022-10-14,Low,0.0,1
ACC01013,Rehaan Hayer,zachariarohan@example.org,4470488789950,Savings,2021-09-01,Low,0.0,0
ACC01014,Ucchal Bail,advaithprasad@example.net,8519537749266,Savings,2022-07-19,Low,0.0,0
ACC01015,Nathaniel Nadig,rkaul@example.org,7752259206165,Current,2023-02-23,Low,0.0,1
ACC01016,Lucky Desai,pillaynakul@example.org,1156302955963,Current,2023-07-19,Low,0.0,1
ACC01017,Yash Sheth,nilimagera@example.net,2066154980851,Wallet,2022-01-04,Low,0.0,1
ACC01018,Samarth Chhabra,banjeetbassi@example.com,2112212154815,Current,2023-01-11,Low,0.0,0
ACC01019,Radhika Sahni,tratti@example.org,9185488064420,Wallet,2021-08-17,Low,0.0,0
ACC01020,Lipika Goel,osathe@example.net,3585664641962,Savings,2023-04-19,Low,0.0,1
ACC01021,Chaman Gole,dhaliwalrajata@example.org,1320410429483,Current,2022-03-21,Low,0.0,1
ACC01022,Baghyawati Sunder,chanaurishilla@example.net,2699994981283,Wallet,2023-08-25,Low,0.0,1
ACC01023,Anmol Bhandari,rachanasami@example.com,2000532853863,Wallet,2022-04-11,Low,0.0,0
ACC01024,Aarush Nagy,narainpraneel@example.com,8380582692990,Savings,2022-08-04,Low,0.0,0
ACC01025,Shravya Rao,dgade@example.com,3283896337618,Current,2022-05-04,Low,0.0,0
ACC01026,Ishaan Rau,mitalisha@example.org,6841013282339,Current,2023-07-09,Low,0.0,1
ACC01027,Hardik Zachariah,ikshitagrover@example.com,8750677610659,Wallet,2021-08-21,Low,0.0,0
ACC01028,Abeer Yohannan,latayug@example.org,7976178159698,Savings,2021-09-07,Low,0.0,0
ACC01029,Chandani Palla,vgokhale@example.net,2665686295912,Savings,2023-10-09,Low,0.0,1
ACC01030,Sara Jayaraman,yashica99@example.org,5394607429907,Savings,2022-03-15,Low,0.0,1
ACC01031,Vaishnavi Dhar,lsampath@example.com,7996708089747,Wallet,2022-03-05,Low,0.0,0
ACC01032,Indira Mane,emajumdar@example.net,9841673478536,Current,2021-11-06,Low,0.0,0
ACC01033,Lajita Master,lankabimala@example.com,9286052102627,Business,2022-04-08,Low,0.0,0
ACC01034,Mekhala Ratta,darsh08@example.org,8458130889830,Savings,2022-08-09,Low,0.0,1
ACC01035,Vasudha Mody,urvilala@example.net,8563027500030,Wallet,2022-03-14,Low,0.0,1
ACC01036,Madhavi Rau,parekhsamar@example.org,6418493784679,Wallet,2022-08-24,Low,0.0,0
ACC01037,Yadavi Srinivasan,daniurmi@example.org,0013651034444,Current,2021-09-28,Low,0.0,0
ACC01038,Caleb Ramaswamy,qmahal@example.com,8652406221559,Business,2023-03-02,Low,0.0,1
ACC01039,Vanya Devan,pavani22@example.org,9053347047476,Business,2023-10-18,Low,0.0,0
ACC01040,Bhavya Nanda,udant96@example.com,1383507124553,Savings,2023-07-23,Low,0.0,0
ACC01041,Ojas Bhalla,krishmeera@example.org,1173277264883,Business,2022-11-01,Low,0.0,1
ACC01042,Ekani Nagi,onveer29@example.net,2525161857591,Business,2022-09-12,Low,0.0,1
ACC01043,Ekalinga Bhakta,charles80@example.com,9147744735352,Current,2023-01-17,Low,0.0,0
ACC01044,Raksha Wadhwa,isaac71@example.com,9734493053788,Current,2023-02-14,Low,0.0,1
ACC01045,Tristan Hayer,wagleteerth@example.com,1338926087882,Wallet,2021-12-10,Low,0.0,0
ACC01046,Ira Ghosh,msoman@example.org,8625152174653,Wallet,2022-11-18,Low,0.0,0
ACC01047,Upkaar Subramanian,chaudhuriyauvani@example.net,5673446717762,Current,2021-11-13,Low,0.0,0
ACC01048,Dhruv Mukherjee,shauryarandhawa@example.org,6645099990010,Wallet,2022-07-22,Low,0.0,0
ACC01049,Varsha Kari,walivivaan@example.net,2118968442464,Savings,2023-02-08,Low,0.0,0
ACC01050,Tanvi Prabhakar,jgarde@example.com,5958281902217,Current,2022-09-10,Low,0.0,0
ACC01051,Ethan Devan,raghav97@example.org,0598445143672,Savings,2023-04-02,Low,0.0,1
ACC01052,Henry Butala,teerthbalan@example.org,6811939781459,Business,2023-04-22,Low,0.0,1
ACC01053,Arin Ganesan,saxenaupadhriti@example.net,5528669335158,Current,2023-09-23,Low,0.0,1
ACC01054,Ucchal Arora,robert26@example.org,1939103829742,Savings,2023-03-09,Low,0.0,1
ACC01055,Ikshita Dara,poojabasak@example.net,8581810450243,Business,2021-07-30,Low,0.0,0
ACC01056,Samuel Rattan,ozawatika@example.org,6271358969335,Business,2023-04-21,Low,0.0,1
ACC01057,Darpan Amble,ekanta61@example.com,7315663979255,Current,2021-09-19,Low,0.0,1
ACC01058,Harrison Raghavan,yatin69@example.org,8377270289666,Wallet,2022-05-19,Low,0.0,0
ACC01059,Hemal Krish,peter81@example.com,4161019753584,Wallet,2023-06-20,Low,0.0,0
ACC01060,Alka Basak,jeet03@example.net,2730427636281,Current,2022-08-08,Low,0.0,0
ACC01061,Aashi Madan,hdalia@example.net,9530969067649,Business,2022-08-08,Low,0.0,0
ACC01062,Oscar Ghose,yashodhara74@example.com,1358727174306,Wallet,2022-08-09,Low,0.0,0
ACC01063,Hitesh Rajagopal,bakhshi34@example.org,8738775833364,Savings,2023-09-30,Low,0.0,0
ACC01064,Shivani Atwal,girindra30@example.net,9153860282625,Business,2022-08-01,Low,0.0,1
ACC01065,Ojas Baral,ekansh23@example.org,5772044100794,Business,2023-04-29,Low,0.0,0
ACC01066,Tanveer Dutta,kamya38@example.net,0979412248709,Current,2022-05-13,Low,0.0,0
ACC01067,Matthew Ramakrishnan,niharika32@example.org,1742240432611,Wallet,2023-11-12,Low,0.0,0
ACC01068,Balendra Hans,lavanya86@example.org,3070286720200,Savings,2023-03-18,Low,0.0,0
ACC01069,Warjas Raman,edeshmukh@example.net,3689005779500,Business,2022-04-29,Low,0.0,1
ACC01070,Warda Kohli,gauriarora@example.org,3971307221138,Business,2023-03-14,Low,0.0,1
ACC01071,Benjamin Upadhyay,pborra@example.com,2210454617192,Savings,2021-08-16,Low,0.0,1
ACC01072,Urvi Ahuja,tkunda@example.org,0234422521602,Savings,2022-10-16,Low,0.0,0
ACC01073,Pratyush Kala,fitan20@example.net,4772690326551,Current,2023-04-05,Low,0.0,1
ACC01074,Kalpit Singhal,pbrar@example.com,8024559851602,Wallet,2021-11-09,Low,0.0,0
ACC01075,Hitesh Choudhry,gavin26@example.net,4986478686237,Business,2022-12-22,Low,0.0,1
ACC01076,Daniel Andra,devika74@example.org,7819190749921,Savings,2022-11-16,Low,0.0,0
ACC01077,Charita Bassi,ravalsaksham@example.com,3534848647082,Savings,2022-05-27,Low,0.0,0
ACC01078,Udarsh Wable,rnagar@example.com,2021237205503,Current,2022-12-25,Low,0.0,0
ACC01079,Aarnav Bhat,badamizilmil@example.com,4673919008899,Wallet,2023-10-17,Low,0.0,0
ACC01080,Jairaj Krishnan,raviaarnav@example.org,6923273798979,Business,2022-08-02,Low,0.0,1
ACC01081,Lipika Andra,charita81@example.net,7463000998433,Business,2021-11-09,Low,0.0,1
ACC01082,Jagat Chatterjee,sanayabutala@example.org,5198545829420,Wallet,2021-09-07,Low,0.0,1
ACC01083,Abha Arora,patilsamar@example.com,4660756999449,Savings,2023-08-22,Low,0.0,0
ACC01084,Nidhi Sankaran,tdivan@example.org,0824028182238,Savings,2022-11-23,Low,0.0,0
ACC01085,Bhavya Agarwal,mahikadhaliwal@example.org,8174527353642,Wallet,2021-10-09,Low,0.0,0
ACC01086,Hemangini Sha,anandchaitaly@example.org,9182851816125,Wallet,2022-06-08,Low,0.0,0
ACC01087,Andrew Mangat,ccontractor@example.org,9230466001283,Wallet,2021-11-18,Low,0.0,0
ACC01088,Tara Chadha,chakrabortyparth@example.org,9615120485076,Current,2023-06-11,Low,0.0,1
ACC01089,Ekta Kapur,devika60@example.com,2763460191530,Business,2022-08-06,Low,0.0,1
ACC01090,Xalak Jayaraman,vyanjana24@example.org,8617682251272,Savings,2023-11-15,Low,0.0,1
ACC01091,Sneha Aggarwal,tsahota@example.com,6224197687849,Savings,2023-08-13,Low,0.0,1
ACC01092,Urvashi Sibal,duttadarpan@example.net,5006184897422,Wallet,2021-09-29,Low,0.0,1
ACC01093,Dhriti Magar,damyantibera@example.com,6821215649525,Business,2022-07-18,Low,0.0,1
ACC01094,Orinder Badal,zmalhotra@example.com,1197388182730,Business,2023-08-01,Low,0.0,1
ACC01095,Vivaan Mohanty,geetikamani@example.net,1884968066405,Current,2023-01-30,Low,0.0,0
ACC01096,Harrison Bassi,gavindyal@example.com,3412301604986,Wallet,2023-07-18,Low,0.0,0
ACC01097,Wriddhish Taneja,harishtiwari@example.com,0320319789990,Business,2022-04-09,Low,0.0,0
ACC01098,Gaurav Majumdar,aryashaurya@example.com,1317197860162,Wallet,2022-05-03,Low,0.0,0
ACC01099,Charan Tripathi,guneet94@example.net,8550113753582,Wallet,2022-07-30,Low,0.0,0
ACC01100,Arin Sodhi,sachivirk@example.net,7279037161608,Business,2022-01-05,Low,0.0,1
ACC01101,Upma Dubey,samakshrajagopalan@example.com,7183753076810,Wallet,2022-09-01,Low,0.0,0
ACC01102,Bhavini Aurora,indira78@example.org,2443236221690,Savings,2022-12-19,Low,0.0,0
ACC01103,Lavanya Pandey,zlad@example.net,0675169139521,Wallet,2022-02-10,Low,0.0,0
ACC01104,Christopher D’Alia,jmisra@example.com,0703350842431,Savings,2022-10-31,Low,0.0,0
ACC01105,Laksh Mani,yahvi13@example.org,4169105302151,Wallet,2021-10-07,Low,0.0,0
ACC01106,Vamakshi Patla,zmannan@example.net,3953481105014,Savings,2022-04-29,Low,0.0,0
ACC01107,Osha Lad,vrittitiwari@example.net,1573855128177,Business,2023-04-04,Low,0.0,0
ACC01108,Guneet Desai,kashishtank@example.net,5542609723602,Current,2021-12-23,Low,0.0,0
ACC01109,Brinda Saran,ati67@example.com,0517107308715,Savings,2022-05-13,Low,0.0,0
ACC01110,Adya Srivastava,vasanabhat@example.org,7543802741485,Business,2023-07-10,Low,0.0,0
ACC01111,Pratyush Rajagopal,edwinorinder@example.com,6862728840766,Business,2023-08-02,Low,0.0,1
ACC01112,Laban Anne,rpurohit@example.org,7135386762592,Current,2023-11-29,Low,0.0,0
ACC01113,Raagini Thaman,aben@example.net,4886932055340,Savings,2023-06-19,Low,0.0,1
ACC01114,Atharv Vohra,urviiyengar@example.net,1597640535670,Savings,2022-10-06,Low,0.0,1
ACC01115,Xiti Sheth,wnori@example.com,6190384227362,Wallet,2022-10-29,Low,0.0,0
ACC01116,Samuel Gole,godaparth@example.net,7111757691716,Current,2022-11-04,Low,0.0,0
ACC01117,Dakshesh Menon,kamyacomar@example.com,8698305216903,Current,2022-11-06,Low,0.0,0
ACC01118,Rachit Balan,odikaatwal@example.org,2647106801770,Business,2021-07-21,Low,0.0,0
ACC01119,Faris Ratta,sanayabaral@example.com,0493326724469,Savings,2022-01-08,Low,0.0,0
ACC01120,Isaiah Sastry,aryasawhney@example.com,8083906540259,Current,2022-07-18,Low,0.0,0
ACC01121,Ikbal Kanda,joshuashere@example.net,7281291635049,Current,2022-06-05,Low,0.0,0
ACC01122,Daniel Dass,csaini@example.com,2728453974995,Wallet,2022-02-21,Low,0.0,0
ACC01123,Sneha Acharya,amitra@example.com,5602080192902,Business,2022-07-11,Low,0.0,0
ACC01124,Faras Prabhu,wazir90@example.com,8909322533320,Business,2023-02-13,Low,0.0,0
ACC01125,Yash Parmar,bariamitesh@example.com,5019354503698,Current,2022-09-17,Low,0.0,1
ACC01126,Sathvik Hari,reyanshgaba@example.com,6296208059831,Wallet,2022-06-20,Low,0.0,0
ACC01127,Amruta Madan,edwindakshesh@example.com,9659992012376,Wallet,2022-02-07,Low,0.0,1
ACC01128,Faqid Srivastava,lmore@example.com,2106294193759,Wallet,2022-04-16,Low,0.0,1
ACC01129,Kevin Golla,esekhon@example.net,1753626475286,Business,2023-06-18,Low,0.0,1
ACC01130,Leela Chauhan,atharvsandal@example.org,3009928452403,Current,2023-03-21,Low,0.0,0
ACC01131,Hitesh Bhatnagar,victor55@example.org,1432191430877,Wallet,2023-05-15,Low,0.0,0
ACC01132,Logan Lal,xdate@example.net,2218834581920,Wallet,2021-11-02,Low,0.0,1
ACC01133,Vasudha Tailor,sankarwaida@example.net,9333299865159,Wallet,2022-01-09,Low,0.0,0
ACC01134,Noah Oak,bmann@example.com,8585883825672,Current,2022-01-24,Low,0.0,0
ACC01135,Orinder Badami,mitali72@example.net,5435519628222,Business,2023-02-10,Low,0.0,1
ACC01136,Abhiram Cherian,iraravi@example.org,7286394201223,Business,2023-01-08,Low,0.0,0
ACC01137,Gagan Mani,advayarya@example.net,6270266045095,Wallet,2023-03-12,Low,0.0,1
ACC01138,Rishi Goyal,soodbhavani@example.net,0391019335389,Savings,2022-05-23,Low,0.0,0
ACC01139,Krish Dyal,ubika11@example.net,6006082770564,Business,2022-11-22,Low,0.0,0
ACC01140,Indrajit Sahota,somrajata@example.org,4385009537234,Wallet,2021-10-31,Low,0.0,0
ACC01141,Gautam Saxena,odin@example.net,3361094416423,Current,2023-03-09,Low,0.0,1
ACC01142,Lopa Palla,bhavna13@example.com,7768576063494,Savings,2023-03-12,Low,0.0,0
ACC01143,Chakradev Mall,eboase@example.com,1887017999324,Savings,2023-01-11,Low,0.0,0
ACC01144,Benjamin Ganguly,theodore74@example.com,1723456538694,Business,2022-02-28,Low,0.0,0
ACC01145,Advay Gandhi,chaaya85@example.net,6268904723864,Wallet,2021-11-26,Low,0.0,0
ACC01146,Advik Aggarwal,utkarsh85@example.net,7421643599009,Business,2023-05-26,Low,0.0,0
ACC01147,Vansha Walla,lalaprisha@example.org,7614378844370,Current,2021-09-05,Low,0.0,1
ACC01148,Keya Butala,apanchal@example.com,7263681541858,Wallet,2022-06-04,Low,0.0,0
ACC01149,Darpan Dixit,ssoman@example.org,0845078604356,Wallet,2023-08-13,Low,0.0,0
ACC01150,Bahadurjit Nazareth,kariyug@example.com,6983306773067,Savings,2022-04-10,Low,0.0,0
ACC01151,Krishna Goswami,osharoy@example.com,1908788653859,Current,2023-04-27,Low,0.0,0
ACC01152,Lila Sinha,oeshijayaraman@example.com,8987605504922,Savings,2022-02-14,Low,0.0,0
ACC01153,Tamanna Bhargava,pahal18@example.com,0663201629073,Current,2022-03-18,Low,0.0,0
ACC01154,Yashodhara Buch,vrittidar@example.net,6533717086494,Current,2023-11-08,Low,0.0,1
ACC01155,Nidhi Manne,ayushmanjhaveri@example.net,1354901459967,Savings,2022-11-03,Low,0.0,0
ACC01156,Lajita Gola,oakreva@example.org,5498243884302,Wallet,2021-12-27,Low,0.0,0
ACC01157,Unnati Yohannan,sachdevaurishilla@example.net,6643158901649,Business,2023-09-20,Low,0.0,0
ACC01158,Yasti Chander,aarav37@example.org,7092640703088,Current,2023-12-26,Low,0.0,0
ACC01159,Zarna Bhatti,zdutta@example.org,9682448500728,Current,2022-11-10,Low,0.0,1
ACC01160,Qarin Sibal,gaurang16@example.net,6919612766208,Business,2022-08-30,Low,0.0,1
ACC01161,Kiaan Badal,jagdishshan@example.org,6344435962458,Current,2021-11-17,Low,0.0,1
ACC01162,Abeer Bumb,advaymerchant@example.net,4253690912375,Wallet,2023-02-06,Low,0.0,1
ACC01163,Aditya Goswami,siya60@example.org,7024365240553,Wallet,2022-03-10,Low,0.0,0
ACC01164,Aadhya Thaker,waliaria@example.com,0364882159773,Savings,2021-11-04,Low,0.0,0
ACC01165,Aradhana Ratta,mdoshi@example.org,6066799864912,Savings,2022-03-04,Low,0.0,0
ACC01166,Dayita Sundaram,krishnabedi@example.com,9862269920666,Current,2022-07-02,Low,0.0,0
ACC01167,Sudiksha Reddy,ranbirpai@example.com,9983358768877,Savings,2023-07-05,Low,0.0,0
ACC01168,Rachit Pradhan,tarora@example.org,4820849315398,Business,2021-08-26,Low,0.0,0
ACC01169,Frado Dubey,nehaanne@example.org,1440762914304,Current,2023-11-24,Low,0.0,0
